Sample name;x;y;z;r;rNumbers
spines1;1.5808;-0.687785;15.4813;0.2;10
spines1;1.6384;-0.76439;15.5392;0.2;10
spines1;-1.89512;1.21977;14.991;0.2;10
spines1;-2.02384;1.22267;15.0316;0.2;10
spines1;-2.17041;1.29192;15.0806;0.2;10
spines1;-2.24772;1.32578;15.1237;0.2;10
spines1;-1.99296;1.64162;14.8959;0.2;10
spines1;-1.92732;1.54874;14.8925;0.2;10
spines1;-1.85489;1.43954;14.8885;0.2;10
spines1;-1.51816;2.42445;14.601;0.2;10
spines1;-1.44271;2.33994;14.5983;0.2;10
spines1;-1.34082;2.26107;14.5862;0.2;10
spines1;1.41528;2.58247;14.4345;0.2;10
spines1;1.36432;2.43007;14.4495;0.2;10
spines1;1.21688;2.30023;14.4476;0.2;10
spines1;-0.918817;-0.476865;15.6795;0.2;10
spines1;-0.935211;-0.549853;15.7651;0.2;10
spines1;-1.32313;-0.91633;15.2756;0.2;10
spines1;-1.42048;-0.988559;15.3156;0.2;10
spines1;-1.48139;-1.07646;15.3734;0.2;10
spines1;1.82218;1.37403;14.8875;0.2;10
spines1;1.91965;1.4222;14.9073;0.2;10
spines1;2.01948;1.49175;14.9521;0.2;10
spines1;1.88489;1.5028;14.8436;0.2;10
spines1;-0.312808;-1.30518;15.719;0.2;10
spines1;-0.254975;-1.21184;15.6223;0.2;10
spines1;-0.122942;-1.20162;15.5522;0.2;10
spines1;-0.122984;-1.1383;15.4805;0.2;10
spines1;-1.78433;0.122492;15.4946;0.2;10
spines1;-1.69309;0.141009;15.4391;0.2;10
spines1;-2.31456;1.27279;14.3295;0.2;10
spines1;-2.1449;1.20406;14.3549;0.2;10
spines1;-2.11467;1.63598;14.246;0.2;10
spines1;-1.99937;1.47368;14.3386;0.2;10
spines1;-2.0217;0.132092;14.8031;0.2;10
spines1;-2.23146;0.161471;14.7759;0.2;10
spines1;2.08589;1.55547;14.2528;0.2;10
spines1;1.99385;1.42438;14.3056;0.2;10
spines1;2.11176;1.11932;14.3739;0.2;10
spines1;0.369207;-1.36498;15.3252;0.2;10
spines1;0.380641;-1.2977;15.247;0.2;10
spines1;0.514751;-1.34658;15.2513;0.2;10
spines1;-0.123797;2.93259;14.0118;0.2;10
spines1;-0.10449;2.77224;14.0714;0.2;10
spines1;-0.311494;2.72907;13.9996;0.2;10
spines1;-0.198503;2.62159;14.1131;0.2;10
pool1;1.03635;0.271597;15.2084;1;7
pool1;1.27929;0.00115273;14.8799;1;7
pool1;0.575983;0.0484413;15.4485;1;7
pool1;0.743154;-0.397158;15.1087;1;7
pool1;0.133023;-0.45884;15.2819;1;7
pool1;0.190766;-0.101176;15.5264;1;7
pool1;-0.579925;-0.536334;15.0995;1;7
pool1;-0.341592;-0.105964;15.4462;1;7
pool1;-1.0592;-0.0780482;14.9624;1;7
pool1;-0.773261;0.232946;15.2952;1;7
pool1;-1.43208;0.50574;14.7116;1;7
pool1;-0.962785;0.745317;15.1904;1;7
pool1;-1.11128;1.44128;14.4057;1;7
pool1;-0.838416;1.33541;14.897;1;7
pool1;-0.455385;1.93116;14.1899;1;7
pool1;-0.346206;1.74606;14.7796;1;7
pool1;0.468913;1.92329;14.0692;1;7
pool1;0.418938;1.69231;14.7997;1;7
pool1;1.25939;1.35073;14.1769;1;7
pool1;0.842047;1.34663;15.0521;1;7
pool1;1.53982;0.583627;14.4501;1;7
pool1;1.14641;0.801178;15.0021;1;7
pool1;1.39957;-0.167029;14.4632;1;7
pool1;0.820407;-0.720949;14.6916;1;7
pool1;0.0994695;0.959209;15.4648;1;7
pool2;1.55219;0.344882;13.7568;1;3
pool2;1.72183;0.239816;12.9496;1;3
pool2;1.71611;0.160797;12.4165;1;3
pool2;1.22276;1.35707;13.6915;1;3
pool2;1.32602;1.31615;13.0327;1;3
pool2;1.45962;1.10651;12.3945;1;3
pool2;0.596211;1.84986;13.0517;1;3
pool2;0.68605;1.77696;12.2759;1;3
pool2;-0.474887;1.86549;13.621;1;3
pool2;-0.408754;1.91034;13.099;1;3
pool2;-0.436158;1.89355;12.3028;1;3
pool2;-1.31096;1.36511;13.1825;1;3
pool2;-1.37996;1.28601;12.2278;1;3
pool2;-1.54641;0.398039;14.0186;1;3
pool2;-1.65023;0.370651;13.4507;1;3
pool2;-1.7938;0.432085;12.8439;1;3
pool2;-1.17953;-0.309364;14.6713;1;3
pool2;-1.24291;-0.440139;14.105;1;3
pool2;-1.39604;-0.550502;13.5984;1;3
pool2;-0.611387;-0.985995;14.0415;1;3
pool2;-0.672411;-1.12192;13.6072;1;3
pool2;-0.646229;-0.833208;14.697;1;3
pool2;0.152829;-0.977708;14.5717;1;3
pool2;0.172185;-1.15209;13.9522;1;3
pool2;0.12743;-1.3521;13.5291;1;3
pool2;0.768859;-0.853185;14.2763;1;3
pool2;0.811752;-0.94853;13.7538;1;3
pool2;0.923558;-1.12042;13.3672;1;3
pool2;1.36749;-0.269117;14.0278;1;3
pool2;-1.15587;1.89414;12.556;1;3
pool2;1.53705;-0.610264;12.9518;1;3
pool2;1.391;-0.405173;13.4668;1;3
spines2;-1.03333;2.41145;12.7246;0.2;14
spines2;-1.02178;2.69531;12.6713;0.2;14
spines2;-1.30913;2.23691;12.7334;0.2;14
spines2;-1.52648;2.40045;12.7463;0.2;14
spines2;-2.2254;1.35891;12.6305;0.2;14
spines2;-2.40281;1.50547;12.6022;0.2;14
spines2;-2.32298;1.08422;12.6198;0.2;14
spines2;-2.37691;-0.112217;13.1745;0.2;14
spines2;-2.58618;-0.148582;13.178;0.2;14
spines2;-2.73607;-0.133535;13.2015;0.2;14
spines2;-2.43245;-0.0431729;12.5998;0.2;14
spines2;-2.65038;0.100226;12.5968;0.2;14
spines2;-2.47729;-0.209725;12.6566;0.2;14
spines2;-2.7843;-0.239898;12.6242;0.2;14
spines2;-2.56187;-0.239159;12.6479;0.2;14
spines2;-1.51943;-1.22836;13.9973;0.2;14
spines2;-0.444526;-2.00994;14.5832;0.2;14
spines2;-0.413582;-1.73298;14.3379;0.2;14
spines2;0.184456;2.68208;12.8783;0.2;14
spines2;0.221922;2.90058;12.8175;0.2;14
spines2;-0.02054;2.61011;12.852;0.2;14
spines2;-1.434;-1.59883;13.6148;0.2;14
spines2;-1.56361;-1.54483;13.589;0.2;14
spines2;-1.45574;-1.79067;13.7077;0.2;14
pool3;0.505487;1.56207;11.6028;1;13
pool3;0.460082;1.47836;10.6347;1;13
pool3;1.08959;0.8778;10.8132;1;13
pool3;1.25053;0.89382;11.5699;1;13
pool3;1.52738;0.0729181;11.6848;1;13
pool3;1.44355;0.0668143;10.6849;1;13
pool3;1.32982;-0.838602;11.4721;1;13
pool3;1.38761;-0.840631;10.5414;1;13
pool3;0.843443;-1.32236;11.5473;1;13
pool3;0.845584;-1.55728;10.599;1;13
pool3;0.969482;-1.28136;12.3896;1;13
pool3;-0.018582;-1.59394;11.6152;1;13
pool3;-0.194915;-1.94227;10.69;1;13
pool3;0.032736;-1.56151;12.5656;1;13
pool3;-1.35474;-1.45766;10.4375;1;13
pool3;-1.21948;-1.30535;11.0624;1;13
pool3;-0.943705;-1.27905;11.9757;1;13
pool3;-1.78413;-0.405908;10.893;1;13
pool3;-1.52226;-0.578112;11.7469;1;13
pool3;-1.85653;-0.60145;10.0831;1;13
pool3;-1.64314;0.297865;11.7775;1;13
pool3;-1.63179;0.480101;9.58466;1;13
pool3;-1.59405;0.501499;10.6536;1;13
pool3;-1.06397;1.08318;11.1831;1;13
pool3;-0.795645;1.3189;10.2667;1;13
pool3;-0.88159;1.30568;9.81021;1;13
spines3;0.247506;2.60412;11.7888;0.2;4
spines3;0.275601;2.79819;11.6997;0.2;4
spines3;-0.242937;2.58709;11.8016;0.2;4
spines3;-0.0861422;2.46749;11.8717;0.2;4
spines3;0.270613;2.58765;12.4437;0.2;4
spines3;0.32945;2.77272;12.3953;0.2;4
spines3;1.55337;1.825;12.2571;0.2;4
spines3;1.66627;1.84988;12.227;0.2;4
spines3;1.3467;1.97505;12.2249;0.2;4
spines3;-1.23845;2.39192;12.1181;0.2;4
spines3;-1.31781;2.08474;12.2086;0.2;4
spines3;-1.5034;2.16135;12.1373;0.2;4
spines3;2.05334;0.928839;12.1303;0.2;4
spines3;-2.42397;0.35175;10.761;0.2;4
spines3;-2.31238;0.240987;10.7505;0.2;4
spines3;-2.58788;0.122979;10.8618;0.2;4
spines3;-2.48298;0.0720626;10.8464;0.2;4
spines3;-1.08042;-2.37732;11.6516;0.2;4
spines3;-0.972186;-2.12971;11.4905;0.2;4
spines3;-1.01687;-2.22495;11.5617;0.2;4
spines3;-0.276319;-2.25284;13.3282;0.2;4
spines3;-0.151835;-2.03256;13.2494;0.2;4
spines3;-1.9183;-1.3681;13.0403;0.2;4
pool4;0.343608;1.06678;8.53271;1;15
pool4;0.48024;1.10543;9.54943;1;15
pool4;1.35934;0.23384;9.68227;1;15
pool4;1.21341;0.212253;8.4712;1;15
pool4;1.36483;-0.749961;9.85931;1;15
pool4;1.33686;-0.826167;8.9648;1;15
pool4;1.31075;-0.896326;8.48069;1;15
pool4;0.707359;-1.81216;8.4601;1;15
pool4;0.684416;-1.80431;9.0066;1;15
pool4;0.713743;-1.66788;9.86723;1;15
pool4;-0.779164;-2.00306;8.43458;1;15
pool4;-0.714016;-1.91004;9.19553;1;15
pool4;-0.423934;-1.95487;9.9423;1;15
pool4;-1.10582;-1.87092;9.10155;1;15
pool4;-1.21126;-1.75407;9.84631;1;15
pool4;-1.07601;-1.97048;8.45296;1;15
pool4;1.3527;0.305046;10.0274;1;15
pool4;-1.74616;-1.07297;8.41492;1;15
pool4;-1.7373;-0.831388;9.19966;1;15
pool4;-1.60988;0.387139;9.12915;1;15
pool4;1.63057;-0.438725;9.27163;1;15
pool4;-1.74358;0.144578;8.41494;1;15
pool4;-0.71029;1.1207;9.04371;1;15
pool4;-0.897399;1.01109;8.38525;1;15
spines3;-1.61932;1.4823;9.88321;0.2;4
spines3;-1.75295;1.54227;9.83348;0.2;4
spines3;-1.42568;1.7472;9.93359;0.2;4
spines3;-1.44014;1.61169;9.95079;0.2;4
spines3;-2.44243;0.288597;10.2394;0.2;4
spines3;-2.5027;0.027238;10.2497;0.2;4
spines3;-2.56801;0.317632;9.77054;0.2;4
spines3;-2.42397;0.1448;9.82153;0.2;4
spines3;-2.47755;-0.000666456;9.82221;0.2;4
spines4;0.297757;-2.75132;8.57866;0.2;6
spines4;0.216625;-2.6841;8.62645;0.2;6
spines4;-0.253014;-2.64034;8.65829;0.2;6
spines4;-0.210903;-2.54016;8.68108;0.2;6
spines4;1.37212;-1.73193;8.12849;0.2;6
spines4;2.02072;-0.112822;8.19368;0.2;6
spines4;1.90067;-0.223446;8.23298;0.2;6
spines4;1.89975;-0.445364;8.23272;0.2;6
spines3;1.59134;1.1627;10.2076;0.2;4
spines3;1.65654;1.26572;10.1507;0.2;4
spines3;1.61596;1.01076;10.0939;0.2;4
spines4;-0.415949;1.65998;8.02482;0.2;6
spines4;-0.527707;1.81373;7.90423;0.2;6
spines4;-0.0347785;1.63162;7.90466;0.2;6
spines4;-0.16079;1.5727;7.99643;0.2;6
spines4;-1.54069;1.05755;7.8977;0.2;6
spines4;-1.81121;1.1138;7.83002;0.2;6
spines4;-1.63398;0.974662;7.98873;0.2;6
spines4;-1.55;1.19128;7.78557;0.2;6
spines4;-2.62969;-0.449173;8.74744;0.2;6
spines4;-2.44548;-0.384909;8.79803;0.2;6
spines4;-2.49325;-0.1484;8.37685;0.2;6
spines4;-2.35914;-0.239946;8.43567;0.2;6
spines4;-2.51367;-0.532455;8.43753;0.2;6
spines4;-2.33706;-0.494163;8.43856;0.2;6
spines4;-1.90266;-2.1016;8.32088;0.2;6
spines4;-1.80353;-1.98649;8.38636;0.2;6
spines4;-1.81421;-1.8165;8.45199;0.2;6
spines4;-2.03756;-1.77003;8.378;0.2;6
spines4;-0.266224;1.92537;8.48932;0.2;6
spines4;-0.209363;1.74862;8.52529;0.2;6
spines4;0.00180344;1.82597;8.45048;0.2;6
pool5;0.952161;0.263126;7.73928;1;12
pool5;0.778094;-0.016041;6.78142;1;12
pool5;-1.59258;-1.39387;8.16132;1;12
pool5;0.921625;-0.885656;6.72173;1;12
pool5;1.0847;-0.846445;7.59824;1;12
pool5;0.443554;-1.7218;6.92951;1;12
pool5;0.408358;-1.79467;7.69207;1;12
pool5;-0.704191;-1.88338;7.67365;1;12
pool5;-0.908894;-1.78791;6.91906;1;12
pool5;-1.58507;-1.01963;7.6352;1;12
pool5;-1.49488;-0.996232;6.84987;1;12
pool5;-1.48091;0.0594107;7.49576;1;12
pool5;-1.42021;-0.0341572;6.91333;1;12
pool5;-0.808611;0.742565;7.49341;1;12
pool5;-0.864416;0.513783;6.79539;1;12
pool5;0.175739;0.738761;7.50681;1;12
pool5;0.0756893;0.551754;6.74509;1;12
spines5;-0.0859125;-2.4214;7.21545;0.2;9
spines5;-0.10134;-2.30435;7.26863;0.2;9
spines5;-1.48277;-1.60029;6.74584;0.2;9
spines5;-2.09358;-0.348459;6.99662;0.2;9
spines5;-2.03045;-0.438479;7.03514;0.2;9
spines5;-0.241345;1.3055;7.60324;0.2;9
spines5;0.632931;0.647664;6.8897;0.2;9
spines5;0.726371;0.790951;6.86509;0.2;9
spines5;1.14647;-1.45001;7.31256;0.2;9
spines5;-0.25925;1.01418;6.60672;0.2;9
spines5;-0.541699;0.998692;6.70176;0.2;9
innerroot;-0.470813;1.52613;0.997398;0.6;5
innerroot;-0.639266;1.01383;1.42759;0.6;5
innerroot;-1.2622;0.96243;1.18689;0.6;5
innerroot;-1.48388;1.59856;1.14023;0.6;5
innerroot;-1.6662;1.99118;1.19307;0.6;5
innerroot;-1.67602;2.5859;1.22226;0.6;5
innerroot;-2.23571;0.221457;0.810147;0.6;5
innerroot;-2.59483;0.61939;0.87294;0.6;5
innerroot;-2.94493;-0.462762;0.935825;0.6;5
innerroot;-3.45684;-0.27191;0.929926;0.6;5
innerroot;-3.37806;-1.73259;0.902816;0.6;5
innerroot;-4.06706;-1.76995;1.0474;0.6;5
innerroot;-3.37767;-2.90233;0.872475;0.6;5
innerroot;-4.2926;-2.54512;1.04908;0.6;5
innerroot;-1.84925;-4.63734;1.21123;0.6;5
innerroot;-2.22375;-5.13017;1.04423;0.6;5
innerroot;-2.85212;-5.50688;1.19953;0.6;5
innerroot;0.589993;-4.84277;0.827569;0.6;5
innerroot;1.17355;-5.40549;1.01337;0.6;5
innerroot;1.29552;-4.62152;1.04404;0.6;5
innerroot;1.01403;-6.19979;1.07788;0.6;5
innerroot;0.570221;-6.7228;1.10277;0.6;5
innerroot;0.139239;-7.29689;1.08311;0.6;5
innerroot;-0.608115;-7.98743;1.06051;0.6;5
outerroot;1.73005;-6.0918;1.03375;0.6;11
outerroot;2.03513;-6.66486;1.05122;0.6;11
outerroot;2.25411;-7.25806;1.00913;0.6;11
outerroot;-1.40895;-8.5408;0.992566;0.6;11
outerroot;-2.18652;-9.09585;0.948943;0.6;11
outerroot;-2.89446;-9.54519;0.805159;0.6;11
outerroot;-3.21749;-9.70285;0.615824;0.6;11
outerroot;-4.12594;-10.2962;0.0238657;0.6;11
outerroot;-3.06116;-8.97539;0.853817;0.6;11
outerroot;-3.43681;-5.70309;0.923931;0.6;11
outerroot;-4.189;-5.57696;0.975378;0.6;11
outerroot;-4.62332;-5.4345;1.11355;0.6;11
outerroot;-5.04543;-5.93806;0.894708;0.6;11
outerroot;-3.97279;-0.80269;1.04851;0.6;11
outerroot;-4.54574;-0.654856;1.0518;0.6;11
outerroot;-5.00944;-1.65365;1.0955;0.6;11
outerroot;-5.65228;-1.60627;1.09237;0.6;11
outerroot;-1.52343;3.02166;1.19209;0.6;11
outerroot;-1.33138;3.60624;1.08185;0.6;11
outerroot;-0.88141;3.67956;1.19605;0.6;11
outerroot;-0.517527;4.29307;1.20645;0.6;11
outerroot;-0.470731;4.91288;1.14081;0.6;11
outerroot;-0.834407;5.5523;1.16633;0.6;11
outerroot;-0.9963;5.94568;1.08301;0.6;11
