Sample name;x;y;z;r;rNumbers
fruits;-0.5239;-0.548064;15.2803;0.1;6
fruits;-0.55258;-0.557035;15.3193;0.1;6
fruits;-0.285504;-0.695389;15.8547;0.1;6
fruits;-0.356491;-0.700597;15.8829;0.1;6
spines2;0.455845;0.693757;12.4946;0.2;1
spines2;0.438774;0.635664;12.4632;0.2;1
spines2;-0.20222;0.821279;12.654;0.2;1
spines2;-0.165503;0.765809;12.635;0.2;1
spines2;-0.884143;-0.961657;11.4781;0.2;1
spines2;-0.961669;-0.722038;11.1611;0.2;1
spines2;-1.01793;-0.318445;13.2703;0.2;1
spines2;-0.976845;-0.34842;13.2343;0.2;1
spines2;0.374096;-0.823506;11.1895;0.2;1
spines2;-0.256898;-1.01877;11.3959;0.2;1
spines2;0.731692;0.393009;11.5285;0.2;1
spines3;0.210999;0.984952;9.76687;0.2;7
spines3;-0.770381;1.738;8.50155;0.2;7
spines3;-0.706611;1.74601;8.64837;0.2;7
spines3;-1.39207;1.76151;8.41352;0.2;7
spines3;0.0380978;1.11623;9.08365;0.2;7
spines3;-0.00728356;1.1558;8.93026;0.2;7
spines3;-0.105559;1.21578;8.69415;0.2;7
spines3;-0.119226;0.511431;8.47892;0.2;7
spines3;-2.13298;0.363207;8.77402;0.2;7
spines3;0.281394;0.307568;9.62369;0.2;7
spines3;0.224567;0.349163;9.47529;0.2;7
spines3;-2.17105;1.04289;8.81849;0.2;7
spines4;-1.2375;1.78893;7.70383;0.2;12
spines4;-1.74603;1.7314;7.60955;0.2;12
spines4;-2.25756;0.9368;7.32108;0.2;12
spines4;-1.62482;0.478981;6.45042;0.2;12
spines4;-1.63025;0.506216;6.35727;0.2;12
spines4;-1.53847;0.305607;6.86401;0.2;12
spines4;-1.11217;0.578389;6.60169;0.2;12
spines4;-0.936546;1.51107;6.75588;0.2;12
spines4;-0.973093;1.53034;6.63859;0.2;12
spines4;-1.26822;1.81686;7.15192;0.2;12
spines4;-1.27424;1.80875;7.24667;0.2;12
pool5;-1.33781;1.14385;5.46508;0.5;9
pool5;-1.41704;1.23929;5.18329;0.5;9
pool5;-1.47993;1.32103;4.60629;0.5;9
pool5;-1.67592;0.842839;5.349;0.5;9
pool5;-1.69648;1.13939;4.57203;0.5;9
pool5;-1.34702;1.55792;5.44873;0.5;9
pool5;-1.42813;1.67772;5.04452;0.5;9
pool5;-1.53471;1.86238;4.67107;0.5;9
pool1;-0.609752;-0.690745;14.1126;2.5;11
pool1;-0.468596;-0.715645;14.6807;2.5;11
pool1;-0.329946;-0.719585;15.2145;2.5;11
pool1;-0.0451413;-0.81405;16.0724;2.5;11
pool1;-0.258519;-1.33527;14.1552;2.5;11
pool1;-0.150995;-1.33902;14.7918;2.5;11
pool1;0.0345544;-1.25986;15.4075;2.5;11
pool1;0.138358;-1.32731;15.8732;2.5;11
pool1;0.302452;-1.12557;16.2857;2.5;11
pool2;-0.893229;-0.503687;11.3777;2.5;3
pool2;-0.784448;-0.708762;11.9287;2.5;3
pool2;-0.53513;-0.906848;12.4846;2.5;3
pool2;-0.367018;-1.06816;13.1407;2.5;3
pool2;-0.582027;-0.662112;13.5119;2.5;3
pool2;-0.842203;-0.416807;12.7189;2.5;3
pool2;-1.04097;-0.125489;11.8892;2.5;3
pool2;-1.16633;0.155573;11.1069;2.5;3
pool2;-1.05553;0.71938;11.2618;2.5;3
pool2;-0.916381;0.587392;12.0137;2.5;3
pool2;-0.733876;0.233724;12.7549;2.5;3
pool2;-0.508232;-0.024813;13.7712;2.5;3
pool2;-0.471055;-0.715598;10.9773;2.5;3
pool2;-0.388141;-0.831731;11.3315;2.5;3
pool2;-0.139648;-1.1071;12.0111;2.5;3
pool2;0.0979524;-1.33596;12.8238;2.5;3
pool2;0.204955;-1.40101;13.3528;2.5;3
pool3;-1.37353;0.368456;10.8711;2.5;10
pool3;-1.63243;0.564142;10.2785;2.5;10
pool3;-1.79563;0.721988;9.66314;2.5;10
pool3;-1.93351;0.830634;9.16129;2.5;10
pool3;-2.06201;0.97097;8.30468;2.5;10
pool3;-1.7429;1.42981;9.16618;2.5;10
pool3;-1.56805;1.26602;9.83448;2.5;10
pool3;-1.31118;1.05706;10.6218;2.5;10
pool3;-1.17452;-0.263376;10.3948;2.5;10
pool3;-1.43132;-0.0991639;9.55052;2.5;10
pool3;-1.69258;0.091901;8.74196;2.5;10
pool3;-1.87349;0.545815;7.87964;2.5;10
pool3;-1.3709;0.113462;7.91884;2.5;10
pool3;-1.24639;-0.014154;8.36158;2.5;10
pool3;-1.06323;-0.168657;9.0074;2.5;10
pool3;-0.790338;-0.416402;9.69469;2.5;10
pool3;-0.703947;-0.455688;10.2246;2.5;10
pool3;-0.651921;-0.489357;10.497;2.5;10
pool3;-1.10403;-0.235898;10.5731;2.5;10
pool4;-2.19155;0.919527;5.93721;1;14
pool4;-2.20035;0.983192;6.52244;1;14
pool4;-2.06062;0.876558;7.0242;1;14
pool4;-1.92184;0.688929;7.62377;1;14
pool4;-1.4679;0.305128;7.71064;1;14
pool4;-1.59947;0.427215;7.32544;1;14
pool4;-1.68404;0.541919;6.77865;1;14
pool4;-1.84477;0.672416;6.11351;1;14
pool4;-2.30981;1.4085;6.2603;1;14
pool4;-2.20992;1.41461;6.66903;1;14
pool4;-2.16035;1.34563;7.20593;1;14
pool4;-2.10039;1.26326;7.78398;1;14
pool4;-2.08227;1.17402;8.06313;1;14
pool5;-2.32499;1.46753;5.71551;0.5;5
pool5;-2.31683;1.46741;5.49312;0.5;5
pool5;-2.37987;1.53231;5.08885;0.5;5
pool5;-2.40986;1.59935;4.8443;0.5;5
pool5;-2.37069;1.66265;4.47515;0.5;5
pool5;-2.21447;1.93195;4.81049;0.5;5
pool5;-2.20768;1.89616;5.1111;0.5;5
pool5;-2.12865;1.83156;5.47196;0.5;5
pool5;-2.27415;1.26819;4.4455;0.5;5
pool5;-2.26309;1.19217;4.84282;0.5;5
pool5;-2.23185;1.1241;5.30333;0.5;5
pool5;-1.78419;0.716685;5.62699;0.5;5
pool5;-1.88057;0.914783;5.10356;0.5;5
pool5;-1.94475;0.998131;4.87947;0.5;5
pool5;-1.94359;1.07187;4.43786;0.5;5
pool5;-1.7175;1.874;5.92046;0.5;5
pool5;-1.79942;1.8734;5.4967;0.5;5
pool5;-1.85723;1.9725;5.11458;0.5;5
pool5;-1.47698;1.68981;4.71299;0.5;5
pool5;-1.36601;1.43886;5.23441;0.5;5
pool5;-1.2604;1.39715;5.53011;0.5;5
pool5;-1.06365;1.31757;5.8941;0.5;5
pool5;-1.48241;1.40824;4.6038;0.5;5
pool5;-1.48219;1.21256;4.85991;0.5;5
pool5;-1.46482;1.21807;5.03338;0.5;5
pool5;-1.42184;1.13499;5.25233;0.5;5
pool5;-1.29859;1.02988;5.576;0.5;5
pool5;-2.25574;1.82193;4.64829;0.5;5
pool5;-2.26363;1.7349;5.0266;0.5;5
pool5;-2.16036;1.69344;5.50295;0.5;5
pool5;-2.17454;1.65261;5.62922;0.5;5
pool5;-1.83191;1.86711;5.45917;0.5;5
pool5;-1.92837;1.89819;5.1797;0.5;5
pool5;-1.97455;1.95537;4.8662;0.5;5
pool5;-1.70403;1.88897;5.68551;0.5;5
pool4;-2.27629;1.61738;6.02837;1;14
pool4;-2.15065;1.57936;6.37213;1;14
pool4;-2.05823;1.5249;6.65041;1;14
pool4;-2.02516;1.49631;6.93203;1;14
pool4;-1.95797;1.42133;7.39338;1;14
pool4;-1.84123;1.34649;7.82057;1;14
pool4;-2.06856;1.87958;6.03417;1;14
pool4;-2.01142;1.87532;6.33728;1;14
pool4;-1.88781;1.7982;6.75417;1;14
pool4;-1.84172;1.70798;7.29089;1;14
pool4;-1.80278;1.6175;7.79827;1;14
pool4;-1.5757;1.91908;6.25683;1;14
pool4;-1.6249;1.7776;6.45317;1;14
pool4;-1.48295;1.77571;6.74277;1;14
pool4;-1.49563;1.71229;6.95285;1;14
pool4;-1.42875;1.69464;7.21648;1;14
pool4;-1.38271;1.69951;7.42696;1;14
pool4;-1.39713;1.61686;7.70068;1;14
pool4;-1.42254;1.57027;7.7962;1;14
pool4;-1.22412;1.73876;5.85539;1;14
pool4;-1.17989;1.72634;6.03509;1;14
pool4;-1.28378;1.67013;6.25743;1;14
pool4;-1.24228;1.5902;6.41648;1;14
pool4;-1.13655;1.53959;6.6893;1;14
pool4;-1.043;1.53313;6.82541;1;14
pool4;-1.03661;1.49839;7.03618;1;14
pool4;-1.0412;1.47353;7.28238;1;14
pool4;-1.04136;1.44098;7.4925;1;14
pool4;-0.986574;1.43689;7.5936;1;14
pool4;-0.949641;1.21247;7.38348;1;14
pool4;-0.979458;1.25549;7.13299;1;14
pool4;-1.04861;1.30772;6.81301;1;14
pool4;-1.14678;1.29929;6.35557;1;14
pool4;-1.08583;1.30358;6.1425;1;14
pool4;-0.946813;1.22248;5.89724;1;14
pool4;-1.14588;1.07846;5.85759;1;14
pool4;-1.18073;1.00807;6.17704;1;14
pool4;-1.18233;0.855327;6.16416;1;14
pool4;-1.18343;0.819757;5.79053;1;14
pool4;-1.18557;0.791208;6.30108;1;14
pool4;-1.13703;0.839385;6.68733;1;14
pool4;-1.07644;0.682481;6.79342;1;14
pool4;-0.996253;0.575574;7.09505;1;14
pool4;-0.984806;0.568159;7.36584;1;14
pool4;-0.985654;0.756634;7.30419;1;14
pool4;-1.60541;0.532252;5.82261;1;14
pool4;-1.57292;0.544589;5.97719;1;14
pool4;-1.53855;0.611938;6.18806;1;14
pool4;-1.50618;0.529747;6.6101;1;14
pool4;-1.38695;0.49004;7.0376;1;14
pool4;-1.25315;0.415279;7.52764;1;14
pool4;-2.02555;0.677064;5.82493;1;14
pool4;-2.00063;0.647584;5.98171;1;14
pool4;-1.98278;0.649137;6.20674;1;14
pool4;-1.97319;0.651147;6.45663;1;14
pool4;-1.9712;0.59397;6.75296;1;14
pool4;-1.9311;0.557066;7.00063;1;14
pool4;-1.85406;0.482962;7.2223;1;14
pool4;-1.79769;0.432613;7.45214;1;14
innerroot;-0.961614;-0.0110512;1.20683;0.5;2
innerroot;-0.836281;-0.303566;1.26989;0.5;2
innerroot;-0.435702;-0.0980216;1.322;0.5;2
innerroot;-0.406618;-0.349917;1.31484;0.5;2
innerroot;-0.635335;-0.59328;1.27053;0.5;2
innerroot;-0.726745;-1.00517;1.22233;0.5;2
innerroot;-0.883169;-1.40202;1.32524;0.5;2
innerroot;-1.09012;-1.66049;1.28463;0.5;2
innerroot;-0.38353;-0.65978;1.22192;0.5;2
innerroot;-0.372813;-0.99084;1.25405;0.5;2
innerroot;-0.281998;-1.13124;1.23231;0.5;2
outerroot;-3.66749;-3.24222;1.13977;0.5;4
outerroot;-3.46723;-3.41811;1.09155;0.5;4
outerroot;-3.6136;-3.52511;1.0077;0.5;4
outerroot;-3.7007;-3.82745;0.933921;0.5;4
outerroot;-4.00126;-4.01176;0.733814;0.5;4
outerroot;-4.54754;-4.28353;0.371795;0.5;4
outerroot;-3.39455;-3.64515;1.11858;0.5;4
outerroot;-3.0512;-3.35694;1.17889;0.5;4
outerroot;-2.69341;-3.1134;1.22359;0.5;4
outerroot;-2.25336;-2.82655;1.26204;0.5;4
outerroot;-1.83585;-2.58075;1.28202;0.5;4
outerroot;-1.57813;-2.25631;1.24743;0.5;4
outerroot;-1.34806;-2.02328;1.31979;0.5;4
outerroot;-0.147178;-1.41577;1.26206;0.5;4
outerroot;-0.0176573;-1.60853;1.2622;0.5;4
outerroot;0.0736684;-1.85599;1.28085;0.5;4
outerroot;0.140874;-2.07025;1.26054;0.5;4
outerroot;0.156652;-2.29425;1.15473;0.5;4
