Sample name;x;y;z;r;rNumbers
leaves6;-4.78114;1.68323;15.0912;0.5;14
leaves6;-4.78351;1.75639;15.0849;0.5;14
leaves6;-4.66157;1.73984;15.0877;0.5;14
leaves6;-4.53168;1.72464;15.0687;0.5;14
leaves6;-4.58664;1.83703;15.0426;0.5;14
leaves6;-4.66892;1.84215;15.0665;0.5;14
leaves6;-4.73862;1.85031;15.089;0.5;14
leaves6;-4.59934;1.90521;15.0235;0.5;14
leaves6;-4.66261;1.92527;15.0478;0.5;14
leaves6;-4.60156;1.97086;14.9979;0.5;14
leaves6;-4.5494;0.906015;14.9508;0.5;14
leaves6;-4.60111;0.883523;14.9607;0.5;14
leaves6;-4.49643;0.847539;14.944;0.5;14
leaves6;-4.57626;0.817807;14.967;0.5;14
leaves6;-4.65581;0.79384;14.9781;0.5;14
leaves6;-4.47345;0.782893;14.944;0.5;14
leaves6;-4.57562;0.748966;14.9689;0.5;14
leaves6;-4.66587;0.695864;14.9764;0.5;14
leaves6;-4.45662;0.696293;14.9355;0.5;14
leaves6;-4.54915;0.663491;14.9549;0.5;14
leaves6;-4.63278;0.636735;14.9592;0.5;14
leaves6;-4.71313;0.583799;14.9869;0.5;14
leaves6;-4.70935;0.529809;14.9756;0.5;14
leaves6;-4.64451;0.545279;14.9503;0.5;14
leaves6;-4.52614;0.59138;14.9447;0.5;14
leaves6;-4.4449;0.609817;14.9216;0.5;14
leaves6;-4.43679;0.522323;14.9051;0.5;14
leaves6;-4.54982;0.471885;14.9183;0.5;14
leaves6;-4.62024;0.446704;14.92;0.5;14
leaves6;-4.68366;0.412887;14.914;0.5;14
leaves6;-4.67598;0.350111;14.88;0.5;14
leaves6;-4.59131;0.37167;14.8736;0.5;14
leaves6;-4.47324;0.426855;14.8989;0.5;14
leaves6;-4.42762;0.435608;14.8915;0.5;14
leaves6;-4.45634;0.354324;14.8582;0.5;14
leaves6;-4.52588;0.330493;14.8333;0.5;14
leaves6;-4.59499;0.28687;14.826;0.5;14
leaves6;-4.54097;0.244142;14.7832;0.5;14
leaves6;-4.46345;0.291721;14.7951;0.5;14
leaves6;-4.48938;0.211119;14.7388;0.5;14
leaves7;-3.84444;1.10333;14.2731;0.5;17
leaves7;-3.88419;1.16503;14.3081;0.5;17
leaves7;-3.75854;1.16207;14.2913;0.5;17
leaves7;-3.8307;1.21478;14.3218;0.5;17
leaves7;-3.89462;1.29757;14.364;0.5;17
leaves7;-3.69816;1.244;14.318;0.5;17
leaves7;-3.76389;1.30806;14.3497;0.5;17
leaves7;-3.88111;1.4179;14.3935;0.5;17
leaves7;-3.84792;1.49344;14.3824;0.5;17
leaves7;-3.76528;1.40259;14.3633;0.5;17
leaves7;-3.66892;1.33041;14.3338;0.5;17
leaves7;-3.61441;1.357;14.33;0.5;17
leaves7;-3.70797;1.43327;14.3635;0.5;17
leaves7;-3.76965;1.51154;14.3739;0.5;17
leaves7;-3.81037;1.54958;14.3746;0.5;17
leaves7;-3.7677;1.64454;14.3619;0.5;17
leaves7;-3.67401;1.57036;14.3436;0.5;17
leaves7;-3.60588;1.48246;14.3481;0.5;17
leaves7;-3.55543;1.45551;14.3237;0.5;17
leaves7;-3.52242;1.51623;14.3275;0.5;17
leaves7;-3.57282;1.56666;14.3318;0.5;17
leaves7;-3.6666;1.68363;14.3273;0.5;17
leaves7;-3.63545;1.74752;14.3111;0.5;17
leaves7;-3.56994;1.68103;14.2967;0.5;17
leaves7;-3.51085;1.62565;14.2899;0.5;17
leaves7;-3.48115;1.67587;14.2538;0.5;17
leaves7;-3.53985;1.74085;14.2751;0.5;17
leaves7;-3.57346;1.79601;14.2954;0.5;17
leaves7;-3.48685;1.75171;14.2364;0.5;17
leaves7;-3.46496;1.84071;14.2098;0.5;17
leaves7;-4.07315;0.946487;14.1926;0.5;17
leaves7;-4.1195;0.970962;14.1918;0.5;17
leaves7;-4.06632;0.878069;14.1749;0.5;17
leaves7;-4.12414;0.902553;14.1758;0.5;17
leaves7;-4.17739;0.947422;14.184;0.5;17
leaves7;-4.22497;0.910124;14.1738;0.5;17
leaves7;-4.1814;0.871742;14.1568;0.5;17
leaves7;-4.10948;0.824763;14.1538;0.5;17
leaves7;-4.14273;0.738598;14.1186;0.5;17
leaves7;-4.22144;0.798209;14.1337;0.5;17
leaves7;-4.32196;0.882607;14.1543;0.5;17
leaves7;-4.18126;0.670614;14.0821;0.5;17
leaves7;-4.24379;0.71651;14.0941;0.5;17
leaves7;-4.32118;0.785889;14.1108;0.5;17
leaves7;-4.36899;0.834487;14.1287;0.5;17
leaves7;-4.45353;0.820297;14.1075;0.5;17
leaves7;-4.37808;0.719505;14.0613;0.5;17
leaves7;-4.28599;0.662927;14.0572;0.5;17
leaves7;-4.22706;0.615423;14.0379;0.5;17
leaves7;-4.29662;0.55575;13.9764;0.5;17
leaves7;-4.35812;0.597787;13.9934;0.5;17
leaves7;-4.44721;0.639696;13.9841;0.5;17
leaves7;-4.51687;0.695278;13.9928;0.5;17
leaves7;-4.60353;0.701803;13.9678;0.5;17
leaves7;-4.50621;0.616266;13.9435;0.5;17
leaves7;-4.43289;0.571168;13.9341;0.5;17
leaves7;-4.3474;0.512869;13.9316;0.5;17
leaves7;-4.41034;0.464266;13.8694;0.5;17
leaves7;-4.46007;0.495666;13.8663;0.5;17
leaves7;-4.52958;0.547946;13.8676;0.5;17
leaves7;-4.64168;0.621756;13.8623;0.5;17
leaves7;-4.64974;0.560367;13.7822;0.5;17
leaves7;-4.54584;0.49923;13.802;0.5;17
leaves7;-4.47154;0.438658;13.8173;0.5;17
leaves7;-4.49214;0.747523;14.0581;0.5;17
leaves7;-4.49728;0.400492;13.7611;0.5;17
leaves7;-4.57149;0.443803;13.7172;0.5;17
leaves7;-4.58532;0.376878;13.6264;0.5;17
leaves8;-3.53199;1.15205;13.6313;0.2;27
leaves8;-3.45063;1.21332;13.6356;0.2;27
leaves8;-3.52244;1.23076;13.6432;0.2;27
leaves8;-3.42441;1.28289;13.6404;0.2;27
leaves8;-3.51913;1.29929;13.6483;0.2;27
leaves8;-3.56166;1.3337;13.6573;0.2;27
leaves8;-3.4262;1.35818;13.6356;0.2;27
leaves8;-3.51394;1.39669;13.6474;0.2;27
leaves8;-3.55831;1.40041;13.6545;0.2;27
leaves8;-3.40551;1.48278;13.6139;0.2;27
leaves8;-3.49458;1.50952;13.6215;0.2;27
