Sample name;x;y;z;r;rNumbers
leaves3;1.9837;0.261859;11.9791;0.4;3
leaves3;1.68721;0.628353;11.938;0.4;3
leaves3;1.62823;0.697445;11.8542;0.4;3
leaves3;1.372;0.837097;11.3191;0.4;3
leaves3;1.44071;0.790831;11.5064;0.4;3
leaves3;1.52768;0.764565;11.6841;0.4;3
leaves3;2.53855;-0.339453;12.1161;0.4;3
leaves3;2.63821;-0.436117;12.1626;0.4;3
leaves3;2.4218;-0.238596;12.0578;0.4;3
leaves3;2.35424;-0.142073;12.006;0.4;3
leaves3;2.72816;-0.567094;12.1586;0.4;3
leaves3;2.79419;-0.675922;12.0654;0.4;3
leaves3;2.85174;-0.726939;11.9821;0.4;3
leaves3;2.88988;-0.784355;11.8881;0.4;3
leaves3;2.93786;-0.848359;11.7742;0.4;3
leaves3;2.98551;-0.891465;11.6685;0.4;3
leaves3;3.03751;-0.956795;11.5217;0.4;3
leaves3;2.11618;-0.0601111;11.7196;0.4;3
leaves3;2.00769;-0.129153;11.7702;0.4;3
leaves3;1.91652;-0.187834;11.827;0.4;3
leaves3;1.61045;-0.40209;11.9761;0.4;3
leaves3;1.42444;-0.526393;11.9596;0.4;3
leaves3;1.26272;-0.587529;11.924;0.4;3
leaves3;1.18955;-0.647734;11.9036;0.4;3
leaves3;0.918389;-0.858547;11.7847;0.4;3
leaves3;0.838213;-0.917871;11.7213;0.4;3
leaves3;1.79124;-0.274208;11.9075;0.4;3
leaves3;2.32191;0.162462;11.7037;0.4;3
leaves3;2.36474;0.247193;11.7203;0.4;3
leaves3;2.42821;0.318259;11.7373;0.4;3
leaves3;2.50344;0.417113;11.7387;0.4;3
leaves3;2.5716;0.517704;11.7252;0.4;3
leaves3;2.60646;0.628525;11.69;0.4;3
leaves3;2.69896;0.682231;11.676;0.4;3
leaves3;2.89752;0.95857;11.5275;0.4;3
leaves3;2.96358;1.0516;11.4592;0.4;3
leaves3;3.06634;1.25439;11.2437;0.4;3
leaves4;2.57106;-0.386057;11.5636;0.4;16
leaves4;2.48716;-0.289951;11.527;0.4;16
leaves4;2.64625;-0.502598;11.5868;0.4;16
leaves4;2.73489;-0.630066;11.5631;0.4;16
leaves4;2.82384;-0.776523;11.4958;0.4;16
leaves4;2.96466;-0.917164;11.345;0.4;16
leaves4;3.07964;-1.02654;11.1512;0.4;16
leaves4;2.51234;-0.220033;11.0434;0.4;16
leaves4;2.61796;-0.32152;11.116;0.4;16
leaves4;2.71553;-0.408375;11.1226;0.4;16
leaves4;2.81597;-0.471287;11.0921;0.4;16
leaves4;2.87255;-0.519433;11.0389;0.4;16
leaves4;2.94907;-0.56706;10.9583;0.4;16
leaves4;2.96526;-0.586983;10.9089;0.4;16
leaves4;3.08036;-0.659366;10.5953;0.4;16
leaves4;3.05078;-0.621952;10.7397;0.4;16
leaves4;2.9984;-0.616474;10.8377;0.4;16
leaves4;2.40903;-0.170882;10.9582;0.4;16
leaves4;2.1146;0.0279357;10.8291;0.4;16
leaves4;2.03755;0.107678;10.9309;0.4;16
leaves4;1.93519;0.155744;11.0337;0.4;16
leaves4;1.85757;0.207248;11.0758;0.4;16
leaves4;1.83727;0.219697;11.0802;0.4;16
leaves4;1.7675;0.275448;11.0799;0.4;16
leaves4;1.70703;0.327508;11.072;0.4;16
leaves4;1.60845;0.428263;11.0096;0.4;16
leaves4;1.5351;0.484472;10.914;0.4;16
leaves4;1.47167;0.561497;10.7927;0.4;16
leaves4;1.4584;0.598883;10.7318;0.4;16
leaves4;1.67017;0.390595;11.0459;0.4;16
leaves4;1.43157;0.628229;10.657;0.4;16
leaves4;2.01921;-0.170976;11.2033;0.4;16
leaves4;1.96127;-0.204838;11.2154;0.4;16
leaves4;1.83638;-0.26546;11.243;0.4;16
leaves4;1.79033;-0.297119;11.2567;0.4;16
leaves4;1.68954;-0.355749;11.2606;0.4;16
leaves4;1.63613;-0.396969;11.2542;0.4;16
leaves4;1.57143;-0.44328;11.2333;0.4;16
leaves4;1.12996;-0.749914;10.9483;0.4;16
leaves4;1.04612;-0.799749;10.8611;0.4;16
leaves4;1.01843;-0.850318;10.8002;0.4;16
leaves4;1.23057;-0.716756;11.0153;0.4;16
leaves4;1.36013;-0.615842;11.1106;0.4;16
leaves4;1.46922;-0.540017;11.1825;0.4;16
leaves4;2.06068;-0.15655;10.5977;0.4;16
leaves4;2.00907;-0.1978;10.6322;0.4;16
leaves4;1.92955;-0.261946;10.7027;0.4;16
leaves4;1.80349;-0.405119;10.8201;0.4;16
leaves4;1.76303;-0.473604;10.8056;0.4;16
leaves4;1.69252;-0.5421;10.7696;0.4;16
leaves4;1.65129;-0.598763;10.7161;0.4;16
leaves4;1.5838;-0.660511;10.6397;0.4;16
leaves4;1.52977;-0.721341;10.557;0.4;16
leaves4;1.50329;-0.813659;10.4622;0.4;16
leaves4;1.42694;-0.880155;10.3317;0.4;16
leaves4;2.31765;-0.152432;10.316;0.4;16
leaves4;2.37507;-0.246594;10.3994;0.4;16
leaves4;2.40629;-0.306413;10.466;0.4;16
leaves4;2.44978;-0.387263;10.5492;0.4;16
leaves4;2.49027;-0.437656;10.5852;0.4;16
leaves4;2.55949;-0.500717;10.6025;0.4;16
leaves4;2.65092;-0.640177;10.5526;0.4;16
leaves4;2.6172;-0.560043;10.5904;0.4;16
leaves4;2.69725;-0.707444;10.487;0.4;16
leaves4;2.73469;-0.76035;10.4135;0.4;16
leaves4;2.76307;-0.822889;10.3244;0.4;16
leaves4;2.82955;-0.975809;9.96686;0.4;16
leaves4;2.1337;0.00956897;10.2507;0.4;16
leaves4;2.05487;0.100304;10.3275;0.4;16
leaves4;1.9086;0.277839;10.4135;0.4;16
leaves4;1.75721;0.463301;10.3283;0.4;16
leaves4;1.69395;0.54366;10.229;0.4;16
leaves4;1.81195;0.383611;10.3826;0.4;16
leaves4;1.67759;0.584333;10.1572;0.4;16
leaves4;1.6354;0.619469;10.062;0.4;16
leaves4;1.61186;0.658047;9.94582;0.4;16
leaves4;2.30256;0.0355679;10.5426;0.4;16
leaves4;2.34067;0.17463;10.6589;0.4;16
leaves4;2.40605;0.352288;10.7854;0.4;16
leaves4;2.36034;0.295028;10.7292;0.4;16
leaves4;2.45765;0.469301;10.795;0.4;16
leaves4;2.4799;0.53354;10.742;0.4;16
leaves4;2.50956;0.586982;10.702;0.4;16
leaves4;2.88851;0.731554;10.8302;0.4;16
leaves4;2.53109;0.65062;10.6613;0.4;16
leaves4;2.56061;0.739553;10.5709;0.4;16
leaves4;2.61127;0.862454;10.4471;0.4;16
leaves4;2.87715;0.687521;10.9115;0.4;16
leaves4;2.81361;0.596459;11.0469;0.4;16
leaves4;2.74873;0.49485;11.1552;0.4;16
leaves4;2.68906;0.425205;11.222;0.4;16
leaves4;2.63061;0.362743;11.2564;0.4;16
leaves4;2.56556;0.310485;11.2594;0.4;16
leaves4;2.47862;0.252514;11.2447;0.4;16
leaves4;2.41603;0.196694;11.2307;0.4;16
leaves4;2.36179;0.126176;11.2082;0.4;16
leaves5;2.86127;0.820483;9.66656;0.4;9
leaves5;2.84501;0.803451;9.76726;0.4;9
leaves5;2.82047;0.758309;9.85788;0.4;9
leaves5;2.78265;0.714925;9.91229;0.4;9
leaves5;2.73378;0.657725;9.98747;0.4;9
leaves5;2.6826;0.595738;10.0388;0.4;9
leaves5;2.64634;0.509991;10.0942;0.4;9
leaves5;2.58576;0.422669;10.1371;0.4;9
leaves5;2.53931;0.318966;10.1547;0.4;9
leaves5;2.43416;0.169291;10.0916;0.4;9
leaves5;2.32461;-0.231395;9.7764;0.4;9
leaves5;2.38898;-0.353567;9.86364;0.4;9
leaves5;2.46207;-0.448991;9.96159;0.4;9
leaves5;2.5346;-0.59441;10.0426;0.4;9
leaves5;2.58609;-0.701109;10.0393;0.4;9
leaves5;2.63718;-0.811139;9.99182;0.4;9
leaves5;2.70476;-0.893588;9.94107;0.4;9
leaves5;2.78248;-1.00323;9.84823;0.4;9
leaves5;2.78983;-1.11806;9.68845;0.4;9
leaves5;1.69862;0.818244;9.62802;0.4;9
leaves5;1.7157;0.751417;9.7295;0.4;9
leaves5;1.78515;0.652635;9.85776;0.4;9
leaves5;1.84315;0.561477;9.92234;0.4;9
leaves5;1.87472;0.477053;9.95706;0.4;9
leaves5;1.92295;0.401952;9.97132;0.4;9
leaves5;1.97998;0.319575;9.96684;0.4;9
leaves5;2.04316;0.223764;9.94339;0.4;9
leaves5;2.11396;0.134411;9.88011;0.4;9
leaves5;2.16335;0.0131129;9.75008;0.4;9
leaves5;2.35074;-0.0576063;9.48715;0.4;9
leaves5;2.42257;0.0429645;9.52293;0.4;9
leaves5;2.50939;0.114778;9.58744;0.4;9
leaves5;2.60792;0.205683;9.63871;0.4;9
leaves5;2.70629;0.291849;9.65035;0.4;9
leaves5;2.81685;0.391763;9.59816;0.4;9
leaves5;2.91734;0.482395;9.51334;0.4;9
leaves5;3.0106;0.55666;9.39736;0.4;9
leaves5;3.03261;0.631555;9.33268;0.4;9
leaves5;3.1469;0.704382;9.15593;0.4;9
leaves5;3.21804;0.74876;9.02123;0.4;9
leaves5;3.00349;0.40378;8.83669;0.4;9
leaves5;2.93718;0.3447;8.94444;0.4;9
leaves5;2.82073;0.308479;9.02325;0.4;9
leaves5;2.69619;0.21831;9.0785;0.4;9
leaves5;2.62786;0.156836;9.08737;0.4;9
leaves5;2.54315;0.105528;9.06959;0.4;9
leaves5;2.43841;0.0283399;9.00557;0.4;9
leaves5;2.34097;-0.0684362;8.94761;0.4;9
leaves5;2.15036;-0.197557;8.97781;0.4;9
leaves5;2.05446;-0.220289;9.00715;0.4;9
leaves5;1.88055;-0.314041;9.08239;0.4;9
leaves5;1.76372;-0.403435;9.14885;0.4;9
leaves5;1.63809;-0.500939;9.11662;0.4;9
leaves5;1.54146;-0.588102;9.03672;0.4;9
leaves5;1.42693;-0.633105;8.92185;0.4;9
leaves5;1.36503;-0.641234;8.80457;0.4;9
leaves5;1.32506;-0.656065;8.68869;0.4;9
leaves5;1.28648;-0.679856;8.54728;0.4;9
leaves5;1.25631;-0.702269;8.40882;0.4;9
leaves5;1.22135;-0.689756;8.26413;0.4;9
leaves5;2.17469;0.0534097;9.22275;0.4;9
leaves5;2.10859;0.192572;9.2706;0.4;9
leaves5;2.05963;0.287582;9.30062;0.4;9
leaves5;1.98152;0.413718;9.28662;0.4;9
leaves5;1.87879;0.573888;9.17815;0.4;9
leaves5;1.85001;0.698835;9.02734;0.4;9
leaves5;1.79677;0.762663;8.88352;0.4;9
leaves5;1.74343;0.850285;8.69876;0.4;9
leaves5;1.70552;0.904029;8.56053;0.4;9
leaves5;1.66533;0.949809;8.38981;0.4;9
leaves5;2.31532;-0.266209;9.21859;0.4;9
leaves5;2.34254;-0.379623;9.28193;0.4;9
leaves5;2.37389;-0.497239;9.33968;0.4;9
leaves5;2.38544;-0.624347;9.35872;0.4;9
leaves5;2.41188;-0.770711;9.31932;0.4;9
leaves5;2.44781;-0.889601;9.21217;0.4;9
leaves5;2.46463;-0.947531;9.10154;0.4;9
leaves5;2.46712;-0.973903;8.97798;0.4;9
leaves5;2.4811;-0.99112;8.83419;0.4;9
leaves5;2.50065;-1.00448;8.70708;0.4;9
leaves5;2.49702;-1.02004;8.59446;0.4;9
leaves5;2.50388;-1.02974;8.47741;0.4;9
leaves5;1.73962;-0.316447;9.64818;0.4;9
leaves5;1.60718;-0.355539;9.73788;0.4;9
leaves5;1.4451;-0.387734;9.80268;0.4;9
leaves5;1.32322;-0.472309;9.80006;0.4;9
leaves5;1.18458;-0.508082;9.79446;0.4;9
leaves5;0.952705;-0.595256;9.78481;0.4;9
leaves5;1.06788;-0.539684;9.79335;0.4;9
leaves5;2.1152;-0.175466;9.9904;0.4;9
leaves5;2.05014;-0.221993;10.0402;0.4;9
leaves5;1.94259;-0.31061;10.123;0.4;9
leaves5;1.83489;-0.403858;10.1553;0.4;9
leaves5;1.75137;-0.487651;10.1419;0.4;9
leaves5;1.68313;-0.573557;10.1089;0.4;9
leaves5;1.63728;-0.653351;10.0633;0.4;9
leaves5;1.58197;-0.718964;9.99762;0.4;9
leaves5;1.54171;-0.782853;9.91265;0.4;9
leaves5;1.50839;-0.83735;9.80599;0.4;9
leaves5;1.49509;-0.898133;9.64395;0.4;9
leaves6;2.38969;-0.357156;8.73601;0.4;24
leaves6;2.43237;-0.476306;8.79266;0.4;24
leaves6;2.49099;-0.616521;8.82633;0.4;24
leaves6;2.53148;-0.725327;8.81476;0.4;24
leaves6;2.5968;-0.862361;8.75649;0.4;24
leaves6;2.70169;-0.930815;8.66978;0.4;24
leaves6;2.74214;-0.966104;8.58312;0.4;24
leaves6;2.77026;-1.01503;8.4445;0.4;24
leaves6;2.76998;-1.03312;8.26918;0.4;24
leaves6;2.14941;0.0641339;8.70192;0.4;24
leaves6;2.09272;0.180488;8.75116;0.4;24
leaves6;2.04649;0.276525;8.78042;0.4;24
leaves6;1.99986;0.382923;8.7747;0.4;24
leaves6;1.90833;0.4765;8.75339;0.4;24
leaves6;1.83345;0.592058;8.68247;0.4;24
leaves6;1.76638;0.681029;8.59511;0.4;24
leaves6;1.69724;0.741194;8.45855;0.4;24
leaves6;1.66598;0.795536;8.33066;0.4;24
leaves6;1.63602;0.840606;8.22613;0.4;24
leaves6;1.5786;0.872653;8.09288;0.4;24
leaves6;1.542;0.905453;7.98844;0.4;24
leaves6;2.3843;-0.0694003;8.38922;0.4;24
leaves6;2.49411;0.024392;8.43648;0.4;24
leaves6;2.62626;0.128415;8.45442;0.4;24
leaves6;2.7256;0.246796;8.46262;0.4;24
leaves6;2.82901;0.347773;8.40769;0.4;24
leaves6;2.93344;0.429841;8.32481;0.4;24
leaves6;2.99448;0.510827;8.20566;0.4;24
leaves6;3.0064;0.570533;8.08389;0.4;24
leaves6;3.02108;0.583846;7.95005;0.4;24
leaves6;3.02456;0.635891;7.79905;0.4;24
leaves6;2.99749;0.676373;7.6768;0.4;24
leaves6;2.97492;0.702542;7.56863;0.4;24
leaves6;2.07699;-0.204744;8.45775;0.4;24
leaves6;1.93785;-0.26296;8.51099;0.4;24
leaves6;1.77273;-0.26392;8.59165;0.4;24
leaves6;1.6679;-0.329516;8.62883;0.4;24
