8_9	C=CC1(C)C(=O)C=C2C(=CCC3C(C)(C)C(CCC23C)O)C1O
8_10	C=C(C)C1CCC(=C)C(Cc2c(C)cco2)C1(C)CCC(=O)O
10_1	O=C(C1(OC(C)=O)C[C@]([H])(C)[C@H](OC(C2=CC=CN=C2)=O)[C@]1([H])[C@H]3OC(C)=O)/C(C)=C/C(C4(C)C)([H])C4([H])CCC3=C
10_2	O=C(C1(OC(C)=O)C[C@]([H])(C)[C@H](OC(C2=CC=CC=C2)=O)[C@]1([H])[C@H]3OC(C)=O)/C(C)=C/C(C4(C)C)([H])C4([H])CC(OC(C5=CC=CC=C5O)=O)C3=C
10_3	CC(C(O)C1(O)C2OC(/C=C/C=C/CCCCC)=O)=CC13C(CC(C(C)4C)C4C(C3=O)C=C2COC(C)=O)C
10_4	CC(C(O)C1(O)C2OC(/C=C/C=C/C=C\CCC)=O)=CC13C(CC(C(C)4C)C4C(C3=O)C=C2COC(C)=O)C
10_5	CC12C(CCC(C3=O)=C2CC4C3=C(C)C(O4)=O)C5(C)C(C5)CC1
10_6	CC12C(CC=C(C3=O)C2CC4C3=C(C)C(O4)=O)C5(C)C(C5)CC1
10_7	CC(C1(C=C(C)C2OC(/C=C/C=C/CCCCC)=O)C2(O)C(O)C(COC(C)=O)=C3)CC4C(C4(C)C)C3C1=O
10_8	CC(C1(C=C(C)C2OC(/C=C/C=C\CCCCC)=O)C2(O)C(OC(C)=O)C(CO)=C3)CC4C(C4(C)C)C3C1=O
10_9	CCC/C=C/C=C/C=C/C(=O)OC1C(C)C2(C3C=C(C)C(=O)C3CC(=CC2C2C(C)(C)C12OC(=O)C(C)C)CO)O
10_10	O[C@H]([C@@H](CO)O[C@@H](OCC(NC(C(O)CCCCCCCCCCCCCCCCCCCCC)=O)C(O)C(O)CCC/C=C\CCCCCCCCC)[C@@H]1O)[C@@H]1O
10_11	CC1C(CC2(C)C(CCC3C2(C)O3)C21COC(c1ccoc1)C2=O)OC(=O)C
10_12	CC1C(CC2(C)C(CCC3C2(C)O3)C1(CC(=O)c1ccoc1)C=O)OC(=O)C
10_13	CC1C(OC(C)(C)O2)C(C2/C(C)=C/CC(C3(C)C)C3/C=C(C)/C4=O)C4(OC(C5=CC=CC=C5)=O)C1
10_14	CC(=C1C2C=C(CC3C(C=C(C)C3=O)C2(C(C)CC1=O)O)COC(=O)C)C
10_15	CC(C1(C=C(C)C2OC(/C=C/C=C\CCCCC)=O)C2C(O)C(CO)=C3)CC4C(C4(C)C)C3C1=O
10_16	CC(C1(C=C(C)C2OC(/C=C/C=C/CCCCC)=O)C2(O)C(O)C(C)=C3)CC4C(C4(C)C)C3C1=O
10_17	CC1(C2)C(CCC(C1CC3O4)=CC3=C(C)C4=O)C(C)(C)C(O)C2=O
10_18	CC12C(CCC3=CC(C4CC32O)=C(C)C(O4)=O)C(C)(C)C(CC1)=O
10_19	CC12C(CCC(C3=O)(O)C2CC4C3=C(C)C(O4)=O)C5(C)C(C5)CC1
10_20	CC(C)C(=O)OC1C(C)CC2(C1C1C(C)(CCC3C(C=C(C)C2=O)C3(C)C)O1)OC(=O)C
10_21	CCCCCCCCCCCCCCCCCCCCCCCC(C(=NC(COC1C(C(C(C(CO)O1)O)O)O)C(C(CCC/C=C/CCCCCCCCC)O)O)O)O
10_22	CC1C(OC(C)=O)C2C(C(/C(C)=C/C3C(C3(C)C)C/C=C(C)/C2O)=O)(OC(C4=CC=CC=C4)=O)C1
10_23	CC1=CCC2C(C=C(C)C(=O)C3(CC(C)C(C3C1OC(=O)C)O)OC(=O)c1ccccc1)C2(C)C
10_24	CC1=CC2C(CCC3(C)C(C4C(C(C)CC4(C1=O)OC(=O)C)OC(=O)c1ccccc1)O3)C2(C)C
10_25	CC1=CCC2C(C=C(CO)C(=O)C3(CC(C)C(C3C1O)O)OC(=O)/C=C/c1ccccc1)C2(C)C
10_26	CC1CC2(C(C1O)C1C(C)(CCC3C(C=C(CO)C2=O)C3(C)C)O1)OC(=O)/C=C/c1ccccc1
10_27	CC1=CCC2C(C=C(C)C(=O)C3(CC(C)C(C3C1OC(=O)/C=C/c1ccccc1)O)O)C2(C)C
10_28	CC1=CCC2C(C=C(C)C(=O)C3(CC(C)C(C3C1O)OC(=O)/C=C/c1ccccc1)O)C2(C)C
10_29	C=C1CCC2C(C=C(C)C(=O)C3(CC(C)C(C3C1O)O)OC(=O)/C=C/c1ccccc1)C2(C)C
10_30	CC1=CCC2C(C=C(C)C(=O)C3(CC(C)C(C3C1O)O)OC(=O)/C=C/c1ccccc1)C2(C)C
10_31	CC1=CC2C(CCC3(C)C(C4C(C(C)CC4(C1=O)O)OC(=O)/C=C/c1ccccc1)O3)C2(C)C
10_32	CC1=CC2C(CCC3(C)C(C4C(C(C)CC4(C1=O)OC(=O)/C=C/c1ccccc1)O)O3)C2(C)C
10_33	C=Cc1c(C)c(cc2c1CCC1C(C)(C)C(=O)CCC21C)O
10_34	C=C1C2C=C(C(CC3C(C)(C)CCCC3(C)C(=O)C(C2)OC(=O)C)OC(=O)C)C1=O
10_35	CC(C)C(C)C(=O)OC12CC(C)C3(C4C=C(C)C(=O)C4CC(=CC3C1C2(C)C)CO)O
10_36	CC1C(C(C2(C)C(CCC3C2(C)O3)C1(CCc1ccoc1)COC(=O)C)OC(=O)C)OC(=O)C
10_37	CC1C(OC(C)=O)C(C(O2)C2(C)CCC(C3(C)C)C3/C=C(C)/C4=O)C4(OC(C)=O)C1
10_38	C=C1C2CCC3C4(C)C(CC(C3(C1=O)C2O)OC(=O)C)C(C)(C)CCC4OC(=O)C
10_39	C=C1C2CCC3C4(C)C(CC(C3(C1=O)C2OC(=O)C)O)C(C)(C)CCC4OC(=O)C
